DATA;HORA;IDADE;SEXO;PESO;ALTURA;VESTIMENTA;P1;P2;P3;P4;P5;P6;P7;P8;Tev;UTCI;SST;STE;pSTI;WBGT;WCI;Tek;TE;PST;Tmedia;Tmax;Tmin;Tu;UR;UR_Max;UR_Min;RSolarMed;RSolarTot;Vel_Vento;Dir_Vento;SD_DirVento;Vel_Vento_Max;Dir_Max_Vento;Chuva_Tot
19/1/2016;16:40;23;f;62;172;0,5;3;1;0;2;1;1;1;-1;28;38,5;38,1;36,3;48,3;30,4;-38,4;60,2;28;83,2;35,02;35,24;34,78;22,34;29,91;29,91;26,79;755,7;453,43;0,39;223,7;22,34;1,85;205,7;0
19/1/2016;16:40;27;f;57;172;0,5;3;2;-1;2;-1;0;1;-1;28;38,5;38,1;36,3;48,3;30,4;-38,4;60,2;28;83,2;35,02;35,24;34,78;22,34;29,91;29,91;26,79;755,7;453,43;0,39;223,7;22,34;1,85;205,7;0
19/1/2016;16:40;22;f;62;169;0,5;3;1;-1;1;-1;0;1;-1;28;38,5;38,1;36,3;48,3;30,4;-38,4;60,2;28;83,2;35,02;35,24;34,78;22,34;29,91;29,91;26,79;755,7;453,43;0,39;223,7;22,34;1,85;205,7;0
19/1/2016;17:00;18;f;53;157;0,5;3;1;-1;1;-1;0;0;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
19/1/2016;17:00;21;f;66;168;0,5;3;3;-1;2;-1;1;1;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
19/1/2016;17:00;35;m;73;166;0,5;3;0;-1;1;-1;1;1;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
19/1/2016;17:00;27;f;57;163;0,5;3;1;-1;1;-1;1;1;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
19/1/2016;17:00;35;m;99;196;0,5;3;3;-2;2;-1;0;1;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
19/1/2016;17:00;54;f;59;157;0,5;2;0;-1;1;-1;1;1;-1;28,6;38,1;43,3;36,2;49,6;30,4;-62;58,7;28,5;83;36,51;36,74;36,22;22,66;24,26;28,62;23,92;703,4;422,02;0,06;196;20,99;0,5;196,6;0
6/7/2016;09:20;24;m;84;175;1;-1;0;1;1;1;0;0;1;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:20;45;m;68;170;1;-2;1;0;1;0;x;-1;x;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:20;22;m;70;180;2;-1;2;1;3;1;-1;-1;-1;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:20;23;m;78;175;1;-3;1;1;1;1;-1;-1;1;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:20;34;f;66;165;1;-1;2;0;1;x;-1;0;1;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:20;22;m;71;177;1;-2;2;1;0;0;0;0;x;10,7;14,3;4,3;25,7;28,1;15,2;397,6;28,9;10,7;2;11,96;11,98;11,94;;80,6;80,9;79,99;NAN;NAN;0,38;152,9;21,17;1,85;157,1;0
6/7/2016;09:40;45;m;100;186;1;-2;0;1;2;1;0;-1;-1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;09:40;52;f;78;162;1;-3;1;1;1;0;-1;-1;-1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;09:40;25;f;67;160;1;-2;0;0;1;0;0;0;1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;09:40;52;f;64;158;2;-1;0;0;1;0;-1;0;1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;09:40;26;f;62;160;1;-2;2;2;1;1;-1;-1;1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;09:40;42;f;68;158;1;-1;1;1;0;x;0;-1;1;8,9;13,5;1,4;25,1;28,6;14,9;450,4;28;8,9;0,8;11,88;11,91;11,84;;77,54;79,38;77,1;NAN;NAN;0,75;179,2;23,74;1,85;144,3;0
6/7/2016;10:00;29;m;68;181;1;-1;1;1;0;1;0;-1;1;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:00;26;f;85;178;1;-1;0;1;1;1;0;-1;1;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:00;46;f;59;154;1;-1;0;0;0;0;-1;-1;-1;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:00;58;f;66;160;1;-1;0;0;1;0;1;-1;0;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:00;42;f;60;160;2;-1;1;1;1;1;0;0;1;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:00;52;m;70;166;1;-2;1;1;1;1;0;-1;-1;9,1;13,8;1,7;25,3;29,4;14,8;443,2;27,6;9,1;0,9;11,79;11,83;11,72;;76,19;76,87;74,83;NAN;NAN;0,67;177,8;20,92;1,7;190,2;0
6/7/2016;10:20;28;f;68;158;1;-3;1;1;1;1;0;-1;1;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:20;53;f;70;168;1;-1;0;1;2;1;-1;-1;1;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:20;18;m;75;180;1;-2;0;3;1;1;-1;-1;1;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:20;23;m;87;177;1;-1;1;1;1;1;-1;-1;1;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:20;27;f;70;173;1;-2;0;-2;1;-1;-1;-1;1;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:20;41;f;61;174;1;-2;3;1;1;1;0;-1;0;8;13,4;0,6;24,8;29,3;14,5;467,3;27,2;8;0,1;11,16;11,31;11,08;;80,6;80,6;78,87;NAN;NAN;0,76;178,1;24,85;1,93;194,2;0
6/7/2016;10:40;19;m;80;181;1;-2;0;0;1;0;-1;0;1;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;10:40;28;f;48;160;1;-3;0;0;1;0;0;-1;1;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;10:40;42;m;108;190;1;-1;1;1;1;1;-1;-1;1;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;10:40;45;m;75;176;2;-1;1;1;1;1;x;-1;1;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;10:40;60;f;63;163;1;0;0;0;0;1;0;-1;x;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;10:40;20;f;60;164;1;-1;0;1;1;1;0;-1;1;9,7;14,4;3;25,4;30,4;14,5;420,6;27,2;9,7;0,8;11,23;11,26;11,17;;79,78;80,9;79,44;NAN;NAN;0,44;173,2;24,57;1,63;150,7;0
6/7/2016;11:00;52;f;80;167;2;-1;2;1;1;-1;0;-1;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:00;25;f;70;152;2;-1;1;2;1;1;0;-1;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:00;38;f;84;169;1;0;1;-1;0;0;-1;-1;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:00;37;m;90;172;1;-1;0;0;0;0;0;0;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:00;50;m;85;190;1;-2;0;0;1;1;0;-1;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:00;25;f;58;155;1;-1;2;1;1;0;-1;-1;1;9,8;14,8;2,9;25,7;31,4;14,7;420,8;27,7;9,8;1,3;11,54;11,62;11,45;;79,38;80,1;78,87;NAN;NAN;0,47;160,2;22,99;1,78;153,9;0
6/7/2016;11:20;25;m;72;160;1;-2;0;0;2;0;-1;-1;0;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:20;20;f;78;165;1;0;2;-1;1;0;0;-1;1;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:20;21;m;98;175;2;1;0;1;1;1;0;0;1;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:20;42;f;75;163;2;-1;1;0;1;0;-1;-1;1;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:20;30;f;60;162;1;0;0;0;1;0;0;-1;-1;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:20;32;m;95;184;1;-2;0;1;1;-1;-1;-1;1;11;15,2;5,5;26,1;32;14,7;383,3;27,5;11;2,5;11,53;11,58;11,49;;78,43;79,24;78,29;NAN;NAN;0,27;155,6;15,46;1,1;167,5;0
6/7/2016;11:40;20;m;66;177;1;-1;3;3;2;1;0;0;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;11:40;25;m;102;189;1;0;1;1;1;1;0;-1;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;11:40;35;f;70;160;1;-1;0;1;1;1;-1;-1;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;11:40;19;m;75;183;0,5;-2;0;0;0;0;0;-1;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;11:40;48;f;80;162;2;-1;2;1;2;1;0;-1;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;11:40;30;m;80;176;1;-1;0;1;0;1;-1;-1;1;11,7;15,6;5,8;26,2;32;14,8;379,9;28,1;11,4;2,7;11,51;11,55;11,43;;81,4;81,4;78,09;NAN;NAN;0,18;171,8;11,25;1,55;179,1;0
6/7/2016;12:00;25;m;72;170;1;-1;0;0;1;-1;-1;-1;1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:00;19;f;70;160;1;-2;3;2;1;1;-1;-1;1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:00;45;f;58;160;1;0;0;0;0;0;-1;-1;1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:00;34;m;90;175;1;-3;2;1;1;1;-1;-1;1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:00;45;m;86;168;1;-1;1;1;1;1;-1;-1;1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:00;40;f;80;165;-1;0;0;1;0;-1;-1;-1;-1;10,3;15,1;4,1;25,8;31,1;14,8;402,8;28,3;10,3;1,7;11,22;11,39;11,06;;85,6;85,6;80,7;NAN;NAN;0,34;174,2;22,89;1,63;163,6;0
6/7/2016;12:20;45;m;86;175;1;-1;1;1;1;1;0;-1;0;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:20;35;m;98;180;2;-1;1;1;1;1;-1;-1;-1;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:20;50;f;85;154;1;-1;2;2;2;1;-1;-1;1;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:20;23;f;62;163;1;-2;2;1;2;1;-1;-1;1;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:20;27;f;53;167;1;0;3;0;2;1;1;-1;1;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:20;35;m;80;178;2;-3;0;0;1;0;-1;-1;1;10,1;14,5;4,3;25,4;29,8;14,4;402,6;27,6;10,1;1;10,72;10,79;10,55;;87,2;87,8;86,6;NAN;NAN;0,29;181,7;20,17;1,85;164,3;0,1
6/7/2016;12:40;37;f;80;162;2;-2;0;0;1;0;-1;-1;0;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;12:40;57;m;62;158;2;-2;2;1;1;1;0;-1;1;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;12:40;29;f;56;152;2;-2;1;1;1;1;-1;-1;1;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;12:40;29;m;65;153;1;-1;1;1;0;1;-1;-1;1;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;12:40;36;f;56;160;1;-2;1;1;1;1;-1;-1;1;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;12:40;52;f;62;164;1;-2;3;2;2;1;-1;-1;1;10,7;14,5;5,1;25,4;29,2;14,6;392,1;28;10,7;0,9;10,82;10,95;10,68;;88,3;89,4;88,1;NAN;NAN;0,21;163;10,97;1,18;170,5;0,1
6/7/2016;13:00;50;f;69;165;2;0;0;0;1;0;1;-1;-1;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:00;18;f;55;168;2;-2;1;1;2;1;-1;0;1;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:00;30;m;80;177;1;-1;1;1;1;1;0;-1;1;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:00;26;m;70;175;2;0;1;0;1;-1;-1;0;0;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:00;58;m;90;175;1;0;0;0;1;0;1;0;1;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:00;53;f;52;155;2;0;0;0;1;0;-1;0;-1;12,5;15,1;5,8;25,9;29,3;15,1;379,5;29,2;11,4;1,4;11,53;11,68;11,3;;86,5;89,6;86,5;NAN;NAN;0,1;150,6;12,54;0,88;168,8;0
6/7/2016;13:20;18;f;56;165;2;-2;1;1;1;0;-1;-1;0;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:20;51;m;75;172;1;-2;0;-2;1;0;-1;0;0;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:20;24;f;60;160;1;-3;2;2;2;0;-1;-1;1;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:20;45;m;74;162;1;-1;0;1;0;-1;0;-1;-1;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:20;44;f;63;159;1;-3;3;3;2;1;-1;1;1;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:20;23;f;68;167;1;-1;0;1;0;1;-1;0;1;10,2;14,3;3,4;25,6;28,7;15,1;411,4;28,9;10,2;0,4;11,77;11,83;11,7;;82,9;85,4;82,9;NAN;NAN;0,44;176;16,78;1,48;176,7;0
6/7/2016;13:40;23;m;72;171;1;0;0;-3;0;-1;-1;-1;-1;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;13:40;18;m;62;173;1;-1;1;2;1;1;-1;-1;1;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;13:40;60;f;59;165;1;-1;1;0;0;1;0;0;0;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;13:40;30;m;70;165;1;-2;0;3;2;1;1;-1;1;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;13:40;36;f;60;158;2;-1;0;2;1;0;-1;-1;0;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;13:40;50;m;72;165;2;-1;1;-2;1;1;1;-2;1;9,6;13,6;2,7;25,1;27,4;14,8;425,1;28,2;9,6;-0,5;11,48;11,56;11,37;;82,2;83,9;82;NAN;NAN;0,49;178;27,76;2;141,7;0
6/7/2016;14:00;40;m;94;186;1;0;0;0;0;1;1;-1;1;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:00;20;f;56;155;1;-2;0;1;1;0;1;-1;1;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:00;19;m;75;179;1;-1;0;1;1;1;-1;0;0;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:00;25;f;65;167;1;-1;0;1;1;1;0;-1;1;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:00;25;m;74;182;1;0;0;1;1;1;0;-1;1;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:00;19;f;52;158;1;-1;2;1;2;1;-1;-1;1;9,4;13,4;2,2;25,1;27;15;433,7;28,3;9,4;-1;11,82;11,92;11,73;;79,52;81,8;79,52;NAN;NAN;0,6;165,4;19,87;1,78;176,3;0
6/7/2016;14:20;42;m;83;177;1;-2;2;1;1;1;-1;-1;1;10;13,6;2,8;25,4;26,9;15,3;421,2;28,9;10;-0,6;12,41;12,49;12,32;;76,33;78,91;76,33;NAN;NAN;0,6;174,1;24,76;2,68;112,1;0
6/7/2016;14:20;47;f;74;168;1;-1;1;-2;1;0;0;-1;0;10;13,6;2,8;25,4;26,9;15,3;421,2;28,9;10;-0,6;12,41;12,49;12,32;;76,33;78,91;76,33;NAN;NAN;0,6;174,1;24,76;2,68;112,1;0
6/7/2016;14:20;50;f;105;181;1;0;0;0;1;0;-1;0;1;10;13,6;2,8;25,4;26,9;15,3;421,2;28,9;10;-0,6;12,41;12,49;12,32;;76,33;78,91;76,33;NAN;NAN;0,6;174,1;24,76;2,68;112,1;0
6/7/2016;14:20;22;m;85;189;1;-1;0;1;1;0;0;-1;1;10;13,6;2,8;25,4;26,9;15,3;421,2;28,9;10;-0,6;12,41;12,49;12,32;;76,33;78,91;76,33;NAN;NAN;0,6;174,1;24,76;2,68;112,1;0
6/7/2016;14:20;34;f;53;160;0,5;-3;2;2;2;1;-1;-1;1;10;13,6;2,8;25,4;26,9;15,3;421,2;28,9;10;-0,6;12,41;12,49;12,32;;76,33;78,91;76,33;NAN;NAN;0,6;174,1;24,76;2,68;112,1;0
